timestamp,frontend&cpu_usage,frontend&mem_usage_mb,frontend&mem_usage_pct,frontend&grpc_latency_p99,frontend&grpc_error_rate,frontend&grpc_rps,frontend&pod_restarts,cartservice&cpu_usage,cartservice&mem_usage_mb,cartservice&mem_usage_pct,cartservice&grpc_latency_p99,cartservice&grpc_error_rate,cartservice&grpc_rps,cartservice&pod_restarts,productcatalogservice&cpu_usage,productcatalogservice&mem_usage_mb,productcatalogservice&mem_usage_pct,productcatalogservice&grpc_latency_p99,productcatalogservice&grpc_error_rate,productcatalogservice&grpc_rps,productcatalogservice&pod_restarts,currencyservice&cpu_usage,currencyservice&mem_usage_mb,currencyservice&mem_usage_pct,currencyservice&grpc_latency_p99,currencyservice&grpc_error_rate,currencyservice&grpc_rps,currencyservice&pod_restarts,paymentservice&cpu_usage,paymentservice&mem_usage_mb,paymentservice&mem_usage_pct,paymentservice&grpc_latency_p99,paymentservice&grpc_error_rate,paymentservice&grpc_rps,paymentservice&pod_restarts,shippingservice&cpu_usage,shippingservice&mem_usage_mb,shippingservice&mem_usage_pct,shippingservice&grpc_latency_p99,shippingservice&grpc_error_rate,shippingservice&grpc_rps,shippingservice&pod_restarts,checkoutservice&cpu_usage,checkoutservice&mem_usage_mb,checkoutservice&mem_usage_pct,checkoutservice&grpc_latency_p99,checkoutservice&grpc_error_rate,checkoutservice&grpc_rps,checkoutservice&pod_restarts,emailservice&cpu_usage,emailservice&mem_usage_mb,emailservice&mem_usage_pct,emailservice&grpc_latency_p99,emailservice&grpc_error_rate,emailservice&grpc_rps,emailservice&pod_restarts,recommendationservice&cpu_usage,recommendationservice&mem_usage_mb,recommendationservice&mem_usage_pct,recommendationservice&grpc_latency_p99,recommendationservice&grpc_error_rate,recommendationservice&grpc_rps,recommendationservice&pod_restarts,adservice&cpu_usage,adservice&mem_usage_mb,adservice&mem_usage_pct,adservice&grpc_latency_p99,adservice&grpc_error_rate,adservice&grpc_rps,adservice&pod_restarts,reviewservice&cpu_usage,reviewservice&mem_usage_mb,reviewservice&mem_usage_pct,reviewservice&grpc_latency_p99,reviewservice&grpc_error_rate,reviewservice&grpc_rps,reviewservice&pod_restarts,system&total_rps,system&node_cpu_pct,system&node_mem_pct,fault_type,target_service
1780970610,8.054495,74.042969,6.427341,0.0785,0.244186,2.676043,1.0,1.737184,103.765625,9.007433,0.004849,0.008152,7.807362,7.0,2.817511,58.347656,5.064901,0.000804,0.001785,33.889079,1.0,3.16259,134.113281,11.641778,0.002522,0.002161,27.712888,3.0,0.339315,93.023438,8.074951,0.000989,0.125,0.479176,3.0,0.435423,60.339844,5.237834,0.0016,0.02439,2.551655,2.0,0.96471,64.949219,5.637953,0.024826,0.136364,0.466725,1.0,0.610514,84.53125,7.337782,0.0955,0.882353,0.528969,2.0,1.546882,90.652344,6.150091,0.0945,0.985646,4.172823,1.0,0.61961,150.757812,11.386542,0.00328,0.015625,3.983072,4.0,1.154295,74.613281,6.476847,0.004948,0.013245,4.69878,1.0,88.966572,10.07717,56.562001,pod-failure,recommendationservice
1780970620,8.103809,73.773438,6.403944,0.079167,0.232,2.651845,1.0,1.465414,103.863281,9.01591,0.004849,0.008152,7.807362,7.0,2.817511,58.347656,5.064901,0.000719,0.001807,34.447349,1.0,3.16259,134.113281,11.641778,0.002415,0.002037,31.249337,3.0,0.526592,93.21875,8.091905,0.00099,0.115385,0.551595,3.0,0.681387,59.988281,5.207316,0.000499,0.025862,2.460964,2.0,0.887088,64.785156,5.623711,0.024826,0.136364,0.466725,1.0,0.659786,84.527344,7.337443,0.096333,0.863636,0.466725,2.0,1.546882,90.652344,6.150091,0.0975,0.984694,4.158092,1.0,0.862673,150.949219,11.400998,0.00252,0.016216,3.92473,4.0,1.380666,74.53125,6.469727,0.004922,0.013889,4.582485,1.0,92.767208,7.980822,56.677498,pod-failure,recommendationservice
1780970630,8.103809,73.773438,6.403944,0.0878,0.23622,2.536449,1.0,1.902112,103.863281,9.01591,0.00469,0.008086,7.409331,7.0,2.575231,58.328125,5.063205,0.000723,0.001814,34.74206,1.0,3.404227,135.605469,11.771308,0.002415,0.002037,31.249337,3.0,0.526592,93.21875,8.091905,0.00099,0.115385,0.551595,3.0,0.678794,59.988281,5.207316,0.000875,0.02459,2.43654,2.0,0.883763,64.800781,5.625068,0.044,0.08,0.499301,1.0,0.669238,84.527344,7.337443,0.09575,0.882353,0.529002,2.0,1.44037,90.648438,6.149826,0.08,0.985185,4.200635,1.0,0.851072,150.949219,11.400998,0.000981,0.016129,3.858601,4.0,1.27218,74.867188,6.498888,0.004866,0.014925,4.169649,1.0,92.182499,9.969817,56.677498,normal,none
1780970640,8.049709,74.09375,6.431749,0.08925,0.227848,2.39881,1.0,1.832898,103.847656,9.014553,0.004655,0.008403,7.226794,7.0,2.575231,58.328125,5.063205,0.000697,0.001726,34.489602,1.0,2.768588,135.605469,11.771308,0.001652,0.002086,28.719219,3.0,0.513415,92.816406,8.05698,0.000984,0.125,0.479319,3.0,0.376863,59.652344,5.178155,0.00204,0.026667,2.277282,2.0,0.763966,65.527344,5.688137,0.04725,0.153846,0.394729,1.0,0.605695,84.527344,7.337443,0.4325,0.88,0.499301,2.0,1.44037,90.648438,6.149826,0.07325,0.985646,4.174073,1.0,0.807924,150.953125,11.401293,0.000955,0.015707,3.814736,4.0,1.249957,74.621094,6.477525,0.004929,0.013453,4.453676,1.0,88.927539,13.315358,56.747318,normal,none
1780970650,7.935038,74.09375,6.431749,0.087,0.232558,2.691257,1.0,1.826938,103.847656,9.014553,0.004687,0.007958,7.865473,7.0,2.737847,58.414062,5.070665,0.00075,0.001738,34.948685,1.0,3.266951,135.765625,11.785211,0.002283,0.002116,28.69288,3.0,0.510181,92.816406,8.05698,0.000984,0.125,0.48582,3.0,0.476603,59.652344,5.178155,0.000895,0.02439,2.566082,2.0,0.763966,65.527344,5.688137,0.04525,0.173913,0.479826,1.0,0.592241,83.851562,7.278781,0.4425,0.863636,0.458974,2.0,1.54914,90.652344,6.150091,0.07125,0.985915,4.443703,1.0,0.587496,150.953125,11.401293,0.00116,0.015544,4.026286,4.0,0.91549,74.621094,6.477525,0.004924,0.0125,5.006884,1.0,91.66587,9.473245,56.763395,normal,none
1780970660,6.089381,74.09375,6.431749,0.088625,0.244444,2.732821,1.0,1.917889,104.492188,9.070502,0.004676,0.007712,7.586839,7.0,2.737847,58.414062,5.070665,0.000713,0.001719,35.753068,1.0,3.085054,136.050781,11.809964,0.001809,0.002152,29.081654,3.0,0.368328,93.175781,8.088175,0.000982,0.125,0.500688,3.0,0.621914,59.671875,5.17985,0.0014,0.022472,2.702457,2.0,0.878861,65.566406,5.691528,0.04625,0.157895,0.481293,1.0,0.592241,83.851562,7.278781,0.4525,0.882353,0.516184,2.0,1.223896,90.652344,6.150091,0.07125,0.985915,4.443703,1.0,0.780013,150.953125,11.401293,0.0023,0.014706,4.129471,4.0,0.976655,74.621094,6.477525,0.004951,0.011429,5.313658,1.0,93.241836,12.19864,56.763395,normal,none
1780970670,8.063975,73.546875,6.384277,0.081625,0.25,2.808605,1.0,1.820018,104.492188,9.070502,0.004643,0.007435,8.069354,7.0,2.828696,58.410156,5.070326,0.000704,0.001669,35.938203,1.0,2.838966,136.050781,11.809964,0.000994,0.002294,26.477197,3.0,0.460144,92.628906,8.040704,0.000972,0.117647,0.516168,3.0,0.602011,59.410156,5.157132,0.00081,0.021739,2.691528,2.0,0.820167,65.566406,5.691528,0.046,0.111111,0.539924,1.0,0.537565,83.851562,7.278781,0.43,0.884615,0.507099,2.0,1.517617,90.648438,6.149826,0.07025,0.986425,4.310429,1.0,0.780013,150.953125,11.401293,0.00104,0.015152,3.861757,4.0,1.316097,74.519531,6.468709,0.004926,0.011952,4.89546,1.0,90.615724,15.341031,56.74296,normal,none
1780970680,8.127909,73.546875,6.384277,0.064,0.243243,3.06171,1.0,1.466634,104.957031,9.110853,0.004661,0.007673,8.089209,7.0,2.826831,58.382812,5.067952,0.000626,0.001693,34.88189,1.0,3.010022,134.738281,11.696031,0.002089,0.002002,29.966704,3.0,0.346084,92.628906,8.040704,0.000979,0.142857,0.419941,3.0,0.603895,59.410156,5.157132,0.00254,0.02439,2.544582,2.0,0.800029,65.566406,5.691528,0.04425,0.173913,0.475816,1.0,0.557967,83.851562,7.278781,0.0965,0.857143,0.434441,2.0,1.529807,90.652344,6.150091,0.074,0.986395,4.409383,1.0,0.778612,150.953125,11.401293,0.00118,0.015873,3.909886,4.0,1.382907,74.769531,6.490411,0.004867,0.012346,4.85932,1.0,93.052881,10.111093,56.651704,normal,none
1780970690,8.450394,73.484375,6.378852,0.05,0.244898,2.9395,1.0,1.432906,104.957031,9.110853,0.004607,0.007937,7.558942,7.0,2.708792,58.382812,5.067952,0.000672,0.001693,36.102848,1.0,2.524989,134.738281,11.696031,0.002487,0.002163,28.694375,3.0,0.311076,92.628906,8.040704,0.000975,0.157895,0.393065,3.0,0.604329,59.414062,5.157471,0.00348,0.026667,2.249618,2.0,0.749837,63.78125,5.536567,0.04625,0.153846,0.389945,1.0,0.570444,84.453125,7.331,0.0965,0.857143,0.434441,2.0,1.512871,90.652344,6.150091,0.09,0.986239,4.509909,1.0,0.778612,150.953125,11.401293,0.00118,0.015873,3.909886,4.0,1.455591,74.769531,6.490411,0.004867,0.012605,4.923663,1.0,92.106193,10.111093,56.651704,normal,none
1780970700,6.582806,73.484375,6.378852,0.049385,0.234848,2.559975,1.0,1.512902,104.425781,9.064738,0.004639,0.008174,7.117645,7.0,2.605429,58.601562,5.086941,0.000719,0.001698,35.472312,1.0,2.92012,135.210938,11.737061,0.00298,0.002132,28.136061,3.0,0.436099,93.199219,8.09021,0.000973,0.181818,0.329954,3.0,0.580343,59.414062,5.157471,0.00272,0.026786,2.1721,2.0,0.54784,63.78125,5.536567,0.04525,0.125,0.310306,1.0,0.545833,84.453125,7.331,0.097333,0.823529,0.329694,2.0,1.273043,90.652344,6.150091,0.16975,0.985981,4.150343,1.0,0.755086,150.839844,11.392737,0.000815,0.016484,3.529731,4.0,1.113563,74.578125,6.473796,0.004928,0.012295,4.732167,1.0,88.840288,15.699851,56.650903,normal,none
1780970710,8.506908,74.308594,6.450399,0.0981,0.220339,2.446914,1.0,1.512902,104.425781,9.064738,0.004724,0.008403,7.402953,7.0,2.799466,58.410156,5.070326,0.000874,0.001761,33.615435,1.0,3.228273,135.757812,11.784532,0.003791,0.002187,26.607711,3.0,0.436099,93.199219,8.09021,0.000955,0.166667,0.349094,3.0,0.584931,59.425781,5.158488,0.00368,0.031746,1.89622,2.0,0.708256,63.78125,5.536567,0.04525,0.176471,0.352522,1.0,0.552487,83.851562,7.278781,0.09825,0.75,0.240783,2.0,1.576546,90.652344,6.150091,0.1945,0.985915,4.274019,1.0,0.796188,150.953125,11.401293,0.000878,0.016667,3.611847,4.0,1.379076,74.578125,6.473796,0.004951,0.011905,5.056586,1.0,85.854082,12.782928,56.650903,normal,none
1780970720,8.433482,73.914062,6.416151,0.0981,0.220339,2.446914,1.0,1.556775,104.421875,9.064399,0.004739,0.008511,7.0732,7.0,2.799466,58.410156,5.070326,0.00092,0.00177,34.009511,1.0,3.113125,135.757812,11.784532,0.003705,0.002287,27.205806,3.0,0.408136,93.199219,8.09021,0.000965,0.125,0.497678,3.0,0.598605,59.425781,5.158488,0.00284,0.028037,2.218812,2.0,0.731996,63.78125,5.536567,0.04525,0.176471,0.352522,1.0,0.445808,83.851562,7.278781,0.2245,0.85,0.414723,2.0,1.624145,90.664062,6.150886,0.16675,0.985915,4.416888,1.0,0.822369,150.953125,11.401293,0.00268,0.017045,3.649635,4.0,1.477335,74.59375,6.475152,0.004978,0.012931,4.810783,1.0,87.096471,9.99295,56.376334,normal,none
1780970730,8.126455,73.914062,6.416151,0.0965,0.221374,2.561345,1.0,1.556775,104.421875,9.064399,0.004683,0.007937,7.390752,7.0,2.7706,58.445312,5.073378,0.00085,0.001647,37.427333,1.0,3.126128,136.699219,11.866252,0.003705,0.002287,27.205806,3.0,0.456284,93.199219,8.09021,0.000965,0.125,0.497678,3.0,0.602451,59.429688,5.158827,0.000662,0.021739,2.698211,2.0,0.909501,63.695312,5.529107,0.04425,0.083333,0.469245,1.0,0.569765,83.851562,7.278781,0.229,0.882353,0.511663,2.0,1.640824,90.664062,6.150886,0.1855,0.985915,4.274019,1.0,0.787933,150.953125,11.401293,0.00348,0.016949,3.551649,4.0,1.443594,74.59375,6.475152,0.00725,0.012821,4.69526,1.0,91.28296,13.044787,56.376334,normal,none
1780970740,8.052526,74.34375,6.453451,0.26,0.226804,2.946448,1.0,1.739122,104.707031,9.089152,0.004677,0.007605,7.988822,7.0,2.965216,58.445312,5.073378,0.000812,0.001684,35.335899,1.0,3.364185,136.699219,11.866252,0.003558,0.002151,27.27486,3.0,0.504432,93.527344,8.118693,0.000978,0.107143,0.547463,3.0,0.602451,59.429688,5.158827,0.000757,0.019802,3.067951,2.0,0.909501,63.695312,5.529107,0.04525,0.095238,0.637871,1.0,0.569765,83.851562,7.278781,0.2335,0.913043,0.698642,2.0,1.217573,90.664062,6.150886,0.2095,0.986842,4.457827,1.0,0.805511,150.953125,11.401293,0.003427,0.016529,3.070132,4.0,1.149511,74.59375,6.475152,0.004977,0.0125,4.692449,1.0,90.718363,12.215236,56.413448,normal,none
1780970750,8.079695,74.34375,6.453451,0.09675,0.207407,2.817078,1.0,1.739122,104.707031,9.089152,0.004668,0.007732,8.09649,7.0,3.010646,58.851562,5.108643,0.000588,0.001594,38.122722,1.0,3.397387,136.171875,11.820475,0.002058,0.002081,29.191981,3.0,0.506357,93.214844,8.091566,0.000983,0.095238,0.637891,3.0,0.655419,59.492188,5.164252,0.000767,0.021277,2.942281,2.0,0.878964,63.726562,5.53182,0.04275,0.103448,0.60515,1.0,0.62604,83.851562,7.278781,0.4275,0.9,0.62603,2.0,1.614395,90.648438,6.149826,0.085,0.986607,4.67436,1.0,0.691862,150.953125,11.401293,0.00256,0.016043,3.902174,4.0,1.500081,74.621094,6.477525,0.004983,0.012821,4.883037,1.0,96.499193,9.481032,56.366117,normal,none
1780970760,5.841451,74.34375,6.453451,0.076,0.2,2.885521,1.0,1.910902,104.496094,9.070841,0.004541,0.007538,7.816643,7.0,2.916601,58.636719,5.089993,0.000704,0.001596,38.80289,1.0,3.296762,136.171875,11.820475,0.002038,0.002107,29.716194,3.0,0.304764,93.214844,8.091566,0.000979,0.103448,0.605163,3.0,0.664618,59.882812,5.198161,0.00051,0.020619,2.946358,2.0,0.878964,63.726562,5.53182,0.024819,0.142857,0.549915,1.0,0.62307,83.863281,7.279799,0.4525,0.888889,0.546763,2.0,1.614395,90.648438,6.149826,0.072,0.986928,4.647489,1.0,0.778061,150.953125,11.401293,0.000672,0.015267,3.979102,4.0,1.409501,74.621094,6.477525,0.004954,0.011765,5.164034,1.0,97.660071,12.063362,56.366117,normal,none
1780970770,7.952549,74.691406,6.483629,0.0785,0.180723,2.515456,1.0,1.762846,104.480469,9.069485,0.004565,0.007843,7.728209,7.0,2.153557,58.59375,5.086263,0.000789,0.001684,36.005455,1.0,3.232417,137.085938,11.899821,0.002732,0.002102,28.026003,3.0,0.361528,93.722656,8.135647,0.000977,0.117647,0.516388,3.0,0.565328,59.882812,5.198161,0.000499,0.021898,2.690653,2.0,0.76407,63.777344,5.536228,0.02482,0.1875,0.484922,1.0,0.38994,83.863281,7.279799,0.87,0.888889,0.530254,2.0,1.459775,90.886719,6.165992,0.088,0.986425,4.340312,1.0,0.810975,150.953125,11.401293,0.000808,0.015957,3.692284,4.0,1.29662,74.402344,6.458537,0.004976,0.0125,4.713553,1.0,91.24349,14.712179,56.634675,normal,none
1780970780,7.962977,74.691406,6.483629,0.0877,0.188525,2.541878,1.0,1.469671,104.480469,9.069485,0.00451,0.008152,7.667306,7.0,2.756034,58.59375,5.086263,0.000777,0.001756,33.847922,1.0,3.232417,137.085938,11.899821,0.002824,0.002092,28.973209,3.0,0.456451,93.722656,8.135647,0.000977,0.142857,0.424294,3.0,0.621417,59.960938,5.204942,0.000962,0.025641,2.437703,2.0,0.76407,63.777344,5.536228,0.02482,0.142857,0.437546,1.0,0.597656,83.988281,7.290649,0.89,0.857143,0.437546,2.0,1.003447,90.640625,6.149296,0.08,0.985185,4.091405,1.0,0.803873,150.957031,11.401588,0.000953,0.015707,3.979415,4.0,0.909671,74.382812,6.456841,0.0062,0.012821,4.727846,1.0,89.566069,9.55412,56.620702,normal,none
1780970790,8.442855,73.710938,6.398519,0.086667,0.202381,2.54584,1.0,1.285172,104.480469,9.069485,0.00438,0.00823,7.364752,7.0,2.733822,58.648438,5.09101,0.00073,0.00166,37.197909,1.0,3.149344,135.886719,11.795722,0.002453,0.002104,29.710809,3.0,0.472901,93.273438,8.096653,0.000963,0.136364,0.458362,3.0,0.46839,59.960938,5.204942,0.00212,0.025974,2.333687,2.0,0.801412,64.097656,5.564033,0.024825,0.153846,0.393999,1.0,0.561439,84.046875,7.295736,0.89,0.857143,0.437546,2.0,1.462422,90.640625,6.149296,0.073,0.985437,4.292024,1.0,0.798567,150.957031,11.401588,0.000953,0.015707,3.979415,4.0,1.287566,74.382812,6.456841,0.004977,0.0125,5.000521,1.0,93.714864,9.55412,56.620702,normal,none
1780970800,5.325837,73.710938,6.398519,0.0868,0.209302,2.526835,1.0,1.609502,104.511719,9.072198,0.004525,0.007916,7.423658,7.0,2.24506,58.648438,5.09101,0.000634,0.001692,35.766158,1.0,3.149344,135.886719,11.795722,0.002665,0.002077,29.185356,3.0,0.487086,93.125,8.083767,0.000972,0.142857,0.424281,3.0,0.590805,59.5625,5.170356,0.00097,0.025641,2.291781,2.0,0.801412,64.097656,5.564033,0.024817,0.136364,0.430933,1.0,0.478745,84.046875,7.295736,0.945,0.857143,0.411337,2.0,1.443837,90.992188,6.173147,0.07175,0.985981,4.19164,1.0,0.784019,150.957031,11.401588,0.000953,0.014851,3.956672,4.0,1.423965,75.585938,6.561279,0.006175,0.011811,4.975124,1.0,91.583777,15.01283,56.759539,normal,none
1780970810,6.07678,73.710938,6.398519,0.089333,0.227273,2.746738,1.0,1.609502,104.511719,9.072198,0.004831,0.008108,7.699191,7.0,2.738416,58.414062,5.070665,0.000683,0.001733,34.261623,1.0,3.157787,134.980469,11.717055,0.002621,0.002116,27.775057,3.0,0.44142,93.125,8.083767,0.0042,0.176471,0.332987,3.0,0.599263,59.589844,5.172729,0.00436,0.025424,2.455418,2.0,0.565424,64.589844,5.606757,0.024804,0.111111,0.374547,1.0,0.566393,84.097656,7.300144,0.925,0.833333,0.363031,2.0,1.510362,90.992188,6.173147,0.06375,0.986301,4.416614,1.0,0.769189,150.742188,11.385362,0.000974,0.013793,4.38623,4.0,1.58125,75.585938,6.561279,0.00665,0.01087,5.566143,1.0,90.37758,12.538569,56.759539,normal,none
1780970820,9.202613,73.386719,6.370375,0.089333,0.227273,2.746738,1.0,1.943451,104.835938,9.100342,0.004939,0.007782,7.77445,7.0,2.937569,58.414062,5.070665,0.000626,0.001652,36.633693,1.0,3.449795,136.390625,11.839464,0.00318,0.002049,30.463824,3.0,0.408774,93.125,8.083767,0.00424,0.130435,0.478598,3.0,0.672821,59.835938,5.194092,0.00436,0.025424,2.455418,2.0,0.713101,63.996094,5.555216,0.024794,0.153846,0.393248,1.0,0.587006,84.117188,7.301839,0.9,0.842105,0.39538,2.0,1.578794,90.976562,6.172087,0.07025,0.986301,4.557088,1.0,0.618111,150.742188,11.385362,0.00228,0.014493,4.307385,4.0,1.589136,76.101562,6.606038,0.007533,0.011858,5.264691,1.0,95.470515,9.798577,56.790341,normal,none
1780970830,8.694735,73.574219,6.386651,0.097187,0.244755,2.801175,1.0,1.24296,104.835938,9.100342,0.004932,0.007538,7.796431,7.0,2.894558,58.417969,5.071004,0.000792,0.001644,37.577729,1.0,3.529971,136.390625,11.839464,0.003533,0.002012,30.069274,3.0,0.24983,93.125,8.083767,0.00424,0.130435,0.478598,3.0,0.672821,59.835938,5.194092,0.000973,0.024793,2.370225,2.0,0.69758,63.996094,5.555216,0.024817,0.115385,0.509305,1.0,0.500578,84.117188,7.301839,0.88,0.869565,0.450539,2.0,1.482488,91.117188,6.181627,0.0745,0.986486,4.477115,1.0,0.820265,150.863281,11.394508,0.00228,0.014388,4.204985,4.0,1.621228,76.101562,6.606038,0.008983,0.011834,5.112382,1.0,95.847759,15.089128,56.84804,normal,none
1780970840,8.694735,73.574219,6.386651,0.2675,0.255102,2.970327,1.0,1.960188,104.640625,9.083388,0.004927,0.007916,7.89715,7.0,2.894558,58.417969,5.071004,0.000843,0.001693,35.111358,1.0,3.42607,135.703125,11.779785,0.003336,0.002027,28.991185,3.0,0.552399,93.367188,8.104791,0.00412,0.130435,0.450548,3.0,0.658043,60.070312,5.214437,0.00595,0.024691,2.455066,2.0,0.712137,64.082031,5.562676,0.024825,0.117647,0.515261,1.0,0.580878,84.121094,7.302178,0.09575,0.875,0.484966,2.0,1.525724,91.117188,6.181627,0.0685,0.9869,4.485886,1.0,0.835132,150.863281,11.394508,0.003253,0.015267,3.970539,4.0,1.283183,76.101562,6.606038,0.0082,0.015152,5.171401,1.0,92.503686,12.433317,56.84804,normal,none
1780970850,6.663274,74.367188,6.455485,0.09675,0.235294,2.833747,1.0,1.960188,104.640625,9.083388,0.004927,0.007916,7.89715,7.0,2.950242,58.519531,5.07982,0.000853,0.001635,37.068469,1.0,3.653913,135.703125,11.779785,0.003516,0.001951,31.067196,3.0,0.526833,93.289062,8.098009,0.000986,0.1,0.606189,3.0,0.658043,60.070312,5.214437,0.000977,0.025424,2.458692,2.0,0.769231,64.082031,5.562676,0.024818,0.130435,0.479237,1.0,0.475768,84.121094,7.302178,0.885,0.875,0.500083,2.0,1.611414,91.210938,6.187988,0.07075,0.986111,4.50075,1.0,0.888029,150.765625,11.387132,0.00302,0.015,4.167361,4.0,1.47031,76.222656,6.61655,0.006912,0.016194,5.146691,1.0,96.725565,9.69308,56.914052,normal,none
1780970860,8.700021,74.367188,6.455485,0.0959,0.212766,2.763351,1.0,1.69687,104.605469,9.080336,0.004726,0.007812,7.525723,7.0,2.786371,58.421875,5.071343,0.000848,0.001701,36.338167,1.0,2.716806,135.703125,11.779785,0.003117,0.002038,30.671779,3.0,0.31427,93.289062,8.098009,0.000985,0.12,0.52092,3.0,0.637063,60.078125,5.215115,0.00062,0.025974,2.333828,2.0,0.827135,64.222656,5.574883,0.024821,0.12,0.489966,1.0,0.579815,84.152344,7.304891,0.91,0.882353,0.515276,2.0,1.483646,91.230469,6.189313,0.06425,0.986014,4.334384,1.0,0.888029,150.765625,11.387132,0.00228,0.014493,4.182705,4.0,1.376762,76.222656,6.61655,0.00585,0.016854,5.395084,1.0,95.071184,12.390507,56.914052,normal,none
1780970870,8.314479,74.246094,6.444973,0.048792,0.186813,2.754904,1.0,1.69687,104.605469,9.080336,0.004531,0.00823,7.35628,7.0,2.399674,58.273438,5.058458,0.00082,0.001739,34.811563,1.0,3.171693,136.675781,11.864217,0.002124,0.002113,27.829495,3.0,0.484394,92.71875,8.048503,0.000983,0.125,0.470358,3.0,0.600218,60.078125,5.215115,0.002,0.025641,2.361347,2.0,0.594229,64.222656,5.574883,0.024809,0.166667,0.363284,1.0,0.56555,83.871094,7.280477,0.88,0.875,0.470358,2.0,1.483646,91.230469,6.189313,0.07,0.986239,4.272415,1.0,0.621642,150.765625,11.387132,0.00302,0.015228,3.860777,4.0,1.306593,76.386719,6.630792,0.004966,0.015209,5.154336,1.0,89.705118,15.015483,56.976359,normal,none
1780970880,8.578362,74.246094,6.444973,0.048875,0.195122,2.560793,1.0,1.57322,104.636719,9.083049,0.004526,0.00831,7.515666,7.0,2.847648,58.273438,5.058458,0.000825,0.001724,34.444532,1.0,3.264493,136.769531,11.872355,0.001564,0.002141,28.275612,3.0,0.484394,92.71875,8.048503,0.000984,0.125,0.484379,3.0,0.589921,59.402344,5.156453,0.000991,0.027523,2.26932,2.0,0.828522,64.480469,5.597263,0.04375,0.181818,0.458018,1.0,0.577084,83.871094,7.280477,0.895,0.863636,0.458018,2.0,1.54846,91.234375,6.189578,0.093,0.985849,4.413632,1.0,0.856293,150.660156,11.379166,0.00232,0.015,4.163891,4.0,0.970684,76.421875,6.633843,0.004921,0.011765,5.30885,1.0,90.352712,9.731013,57.037914,normal,none
1780970890,8.658389,73.835938,6.40937,0.048889,0.2,2.573262,1.0,1.57322,104.636719,9.083049,0.004524,0.008197,7.386776,7.0,2.131558,58.273438,5.058458,0.000814,0.001748,35.161773,1.0,3.264493,136.769531,11.872355,0.001985,0.002165,28.855763,3.0,0.454521,93.125,8.083767,0.000982,0.130435,0.478847,3.0,0.578487,59.398438,5.156114,0.00196,0.027778,2.179705,2.0,0.828522,64.480469,5.597263,0.046,0.1875,0.484364,1.0,0.605854,83.609375,7.257758,0.4625,0.857143,0.423819,2.0,1.489077,91.234375,6.189578,0.093,0.985849,4.413632,1.0,0.849544,150.660156,11.379166,0.00232,0.015,4.163891,4.0,1.392759,76.421875,6.633843,0.004921,0.011765,5.30885,1.0,91.430682,12.485241,57.037914,normal,none
1780970900,8.163242,73.519531,6.381904,0.18625,0.226667,2.25347,1.0,1.485828,104.550781,9.075589,0.004707,0.008152,7.62173,7.0,2.874976,57.871094,5.023532,0.000784,0.001743,33.902646,1.0,3.039696,136.578125,11.85574,0.002773,0.002051,28.510182,3.0,0.43811,93.125,8.083767,0.000986,0.115385,0.506674,3.0,0.44361,59.398438,5.156114,0.00184,0.025641,2.343609,2.0,0.856531,64.476562,5.596924,0.04375,0.125,0.497069,1.0,0.55406,83.609375,7.257758,0.2365,0.894737,0.570879,2.0,1.474774,91.242188,6.190108,0.196,0.985507,4.14651,1.0,0.475954,150.695312,11.381821,0.00234,0.015152,3.966227,4.0,1.519829,77.242188,6.705051,0.004891,0.012987,4.627126,1.0,88.946123,13.207944,57.063357,normal,none
1780970910,8.163242,73.519531,6.381904,0.16,0.198198,2.298993,1.0,1.562164,104.550781,9.075589,0.004707,0.008152,7.62173,7.0,2.752893,57.871094,5.023532,0.000752,0.001768,33.982333,1.0,3.340246,135.902344,11.797078,0.003054,0.002049,29.325161,3.0,0.489171,92.796875,8.055284,0.000985,0.133333,0.450694,3.0,0.540299,59.625,5.175781,0.00274,0.026549,2.340417,2.0,0.791226,64.25,5.577257,0.04375,0.125,0.497069,1.0,0.582209,83.609375,7.257758,0.232,0.857143,0.434945,2.0,1.546669,91.261719,6.191433,0.097,0.985782,4.370159,1.0,0.61746,150.730469,11.384476,0.00108,0.015464,4.018061,4.0,1.519829,77.242188,6.705051,0.004892,0.012346,5.032827,1.0,90.372389,10.199453,57.044325,normal,none
1780970920,6.485661,73.519531,6.381904,0.18925,0.189873,2.373655,1.0,1.198571,104.550781,9.075589,0.004778,0.008,7.511342,7.0,2.752893,57.871094,5.023532,0.000708,0.001716,35.783009,1.0,3.340246,135.902344,11.797078,0.003195,0.002211,28.105712,3.0,0.489171,92.796875,8.055284,0.000984,0.142857,0.434945,3.0,0.540299,59.625,5.175781,0.00274,0.026549,2.340417,2.0,0.798195,64.476562,5.596924,0.024825,0.071429,0.420648,1.0,0.558575,83.609375,7.257758,0.232,0.857143,0.434945,2.0,1.186239,91.242188,6.190108,0.097,0.985782,4.370159,1.0,0.713762,150.695312,11.381821,0.00108,0.015464,4.018061,4.0,1.519829,77.242188,6.705051,0.004892,0.012346,5.032827,1.0,90.825719,10.199453,57.044325,normal,none
